Date,Rn,Rg,RH,Ta,Pa,Tbc,P
2021-03-06 15:30:0,224.75,292.5929,63.028330000000004,9.15,1017.8920400000001,9.696609,0.0
2021-03-06 16:00:0,382.8727,490.9917,61.31,9.933332,1017.80072,10.49333,0.034
2021-03-06 16:30:0,346.2265,471.4906,59.74666,10.16667,1017.7257199999999,10.876669999999999,0.0
2021-03-06 17:00:0,210.88400000000001,345.5152,61.241659999999996,9.871667,1017.76436,10.215,0.0
2021-03-06 17:30:0,105.3838,221.9607,63.915,9.255,1017.75104,9.523728,0.0
2021-03-06 18:00:0,35.166709999999995,124.994,66.96166,8.701666000000001,1017.62324,8.91,0.0
2021-03-06 18:30:0,5.044887999999999,88.12246999999999,69.265,8.316667,1017.8703199999999,8.456667,0.0
2021-03-06 19:00:0,-22.564610000000002,13.32339,73.45666999999999,7.595,1017.9911599999999,7.608333,0.0
2021-03-06 19:30:0,-17.19502,0.05556832,75.26666999999999,7.263333,1018.289,7.28,0.0
2021-03-06 20:00:0,-15.99889,0.0,75.57166,7.073333,1018.50896,7.108333,0.0
2021-03-06 20:30:0,-20.22855,0.0,76.33166999999999,6.923333,1018.6232,6.956666,0.0
2021-03-06 21:00:0,-22.44643,0.0,78.16166,6.655,1018.77524,6.5033330000000005,0.0
2021-03-06 21:30:0,-31.09153,0.0,79.04166,6.376666,1018.8461599999999,6.159999,0.0
2021-03-06 22:00:0,-72.65065,0.0,78.96999,6.306666000000001,1018.8282800000001,4.695,0.0
2021-03-06 22:30:0,-70.64404,0.0,85.43,5.318333,1018.8068,3.141666,0.0
2021-03-06 23:00:0,-67.14312,0.0,84.475,5.34,1018.8390800000001,2.071666,0.0
2021-03-06 23:30:0,-64.82385,0.003473804,84.21666,4.908333,1018.66664,1.7583330000000001,0.0
2021-03-07 00:00:0,-53.70522,0.000347404,91.475,3.5,1018.69472,1.391667,0.0
2021-03-07 00:30:0,-53.793459999999996,0.0,86.0,4.7533330000000005,1018.5238400000001,0.8491525,0.0
2021-03-07 01:00:0,-52.58406,0.0,89.52665999999999,3.96,1018.3131199999999,0.47,0.0
2021-03-07 01:30:0,-28.11467,0.1236847,93.15666,2.83,1018.2638,0.7266666,0.0
2021-03-07 02:00:0,-42.77698,0.05593747,90.91333,4.181666000000001,1018.27892,0.9016665999999999,0.0
2021-03-07 02:30:0,-51.55584,0.0,87.47499,4.525,1017.9614,0.4916667,0.0
2021-03-07 03:00:0,-48.70684,0.0,90.67833,2.9883330000000004,1017.75452,0.03666667,0.0
2021-03-07 03:30:0,-36.17586,0.000694905,95.06499000000001,2.276666,1017.5018,0.7683333000000001,0.0
2021-03-07 04:00:0,-20.735570000000003,0.3085369,92.46833000000001,2.893333,1017.2732,1.165,0.0
2021-03-07 04:30:0,-21.73793,0.3752477,92.76833,3.541667,1017.2274800000001,1.7716669999999999,0.0
2021-03-07 05:00:0,-7.8959839999999994,0.5413174,92.32333,3.9733330000000002,1016.8919599999999,2.396667,0.0
2021-03-07 05:30:0,-2.8789279999999997,0.5062182,93.045,4.156666,1016.75804,3.2383330000000004,0.0
2021-03-07 06:00:0,-8.001729,0.3516006,92.37333000000001,4.453333,1016.7945199999999,3.7633330000000003,0.0
2021-03-07 06:30:0,-3.2835949999999996,0.3964014,93.05166,4.51,1016.70776,4.035593,0.0
2021-03-07 07:00:0,-3.0463560000000003,0.4485036,92.91833000000001,4.825,1016.7298400000001,4.451666,0.0
2021-03-07 07:30:0,-3.928082,0.5169282999999999,92.34333000000001,5.074999,1016.5926800000001,4.82,0.0
2021-03-07 08:00:0,-2.1552,3.941123,92.07999000000001,5.195,1016.63576,5.055,0.0
2021-03-07 08:30:0,2.951968,10.65145,91.99667,5.29,1016.9286800000001,5.3,0.0
2021-03-07 09:00:0,15.018170000000001,25.88813,91.71166,5.5716660000000005,1017.14636,5.631667,0.0
2021-03-07 09:30:0,20.4883,33.26556,90.79833,5.9166669999999995,1017.2,6.07,0.0
2021-03-07 10:00:0,27.57705,41.933209999999995,89.31833,6.25,1017.22424,6.46,0.0
2021-03-07 10:30:0,31.59805,47.54508,89.03333,6.556666000000001,1017.2484800000001,6.78,0.0
2021-03-07 11:00:0,53.20625,73.32996,86.89666,6.806666000000001,1017.25916,7.058333,0.0
2021-03-07 11:30:0,82.08689,108.2612,83.29166,7.433333,1017.0825199999999,7.72,0.0
2021-03-07 12:00:0,83.80273000000001,110.8637,80.03833,7.876666,1016.72156,8.216949000000001,0.0
2021-03-07 12:30:0,107.6018,137.4961,78.85667,8.23,1016.4524,8.496667,0.0
2021-03-07 13:00:0,98.19498,128.94899999999998,76.68666,8.548333,1016.2566800000001,8.826666000000001,0.0
2021-03-07 13:30:0,88.52735,117.0796,77.38499,8.676666,1016.1464,8.998304,0.0
2021-03-07 14:00:0,113.5954,145.8478,75.48,8.768332000000001,1015.7274800000001,9.093333,0.0
2021-03-07 14:30:0,136.9377,173.0783,73.92333,9.026667,1015.2252800000001,9.414999,0.0
2021-03-07 15:00:0,146.8707,185.3478,72.30833,9.381666000000001,1014.887,9.741666,0.0
2021-03-07 15:30:0,141.6229,180.7088,70.90333000000001,9.565,1014.6076400000001,9.94,0.0
2021-03-07 16:00:0,102.5909,136.4997,69.81166,9.53,1014.3739999999999,9.905,0.0
2021-03-07 16:30:0,62.118069999999996,90.4416,71.37333000000001,9.491666,1014.3820400000001,9.771666999999999,0.0
2021-03-07 17:00:0,31.81308,54.77692,72.01333000000001,9.386666,1014.2344400000001,9.586666000000001,0.0
2021-03-07 17:30:0,36.874559999999995,61.40818,74.215,9.351666,1013.99,9.581666,0.0
2021-03-07 18:00:0,3.185203,18.58025,74.40666,9.211666000000001,1013.9793199999999,9.176666,0.0
2021-03-07 18:30:0,-1.148609,15.134739999999999,75.53666,9.1,1013.87456,8.868333,0.0
2021-03-07 19:00:0,-10.79472,5.7509239999999995,81.965,8.786666,1013.8772,8.701694,0.0
2021-03-07 19:30:0,-13.62911,0.0,84.545,8.586667,1013.9711599999999,8.333333,0.0
2021-03-07 20:00:0,-12.35957,0.0,87.12333000000001,8.33,1014.1296800000001,8.006780000000001,0.0
2021-03-07 20:30:0,-11.34534,0.0,86.82166,8.136667,1014.2416400000001,7.909999000000001,0.0
2021-03-07 21:00:0,-11.43844,0.0,89.21999,7.9,1014.07976,7.81,0.0
2021-03-07 21:30:0,-11.32777,0.0,87.75832,7.816667,1014.1538,7.688333,0.0
2021-03-07 22:00:0,-11.461689999999999,0.0,88.77166,7.741666,1014.14936,7.5433330000000005,0.0
2021-03-07 22:30:0,-6.694249,0.0,90.48167,7.5433330000000005,1014.30224,7.455,0.34600000000000003
2021-03-07 23:00:0,-3.942339,0.0,93.28,7.245,1014.3254,7.138333,0.95
2021-03-07 23:30:0,-7.752394000000001,0.0,94.90833,7.0433330000000005,1014.2148800000001,7.015,0.168
2021-03-08 00:00:0,-11.60797,0.0,95.83666,6.983333,1014.33284,6.993333,0.0
2021-03-08 00:30:0,-14.687870000000002,0.0,96.21999,6.866667,1014.34064,6.8333330000000005,0.0
2021-03-08 01:00:0,-11.35062,0.0,96.70834,6.713333,1014.2465599999999,6.741666,0.0
2021-03-08 01:30:0,-9.923632000000001,0.0,96.69833,6.673333,1014.0075199999999,6.639999,0.036000000000000004
2021-03-08 02:00:0,-9.723575,0.0,96.93166,6.593333,1013.85968,6.57,0.032
2021-03-08 02:30:0,-15.8201,0.0,97.25999,6.483333,1013.85968,6.409999,0.0
2021-03-08 03:00:0,-21.08614,0.0,97.47166,6.288333000000001,1013.6823199999999,6.216667,0.0
2021-03-08 03:30:0,-40.36045,0.0,97.56999,6.09,1013.32484,5.855,0.0
2021-03-08 04:00:0,-48.85567,0.0,97.675,5.953333,1012.9244,4.726666000000001,0.0
2021-03-08 04:30:0,-41.73081,0.0,97.715,5.525,1012.65572,3.6966660000000005,0.0
2021-03-08 05:00:0,-37.77952,0.0,97.88333,4.903333,1012.44884,2.918333,0.0
2021-03-08 05:30:0,-36.97753,0.0,98.04666,4.3499989999999995,1012.49444,2.201667,0.0
2021-03-08 06:00:0,-40.99855,0.0,98.05999,4.191667,1012.5139999999999,1.633333,0.0
2021-03-08 06:30:0,-33.919959999999996,0.01632829,98.145,4.22,1012.5962,1.07,0.0
2021-03-08 07:00:0,-26.30981,0.01876046,98.27166,3.66,1012.6402400000001,1.011667,0.0
2021-03-08 07:30:0,-14.49117,1.5762690000000001,98.32833000000001,3.8883330000000003,1012.75784,1.21,0.0
2021-03-08 08:00:0,0.3064237,13.330379999999998,98.31833,4.278333,1012.79348,1.9716669999999998,0.0
2021-03-08 08:30:0,17.517220000000002,35.000009999999996,98.18666,4.248333000000001,1013.09288,2.983333,0.0
2021-03-08 09:00:0,47.97282,79.08469000000001,98.21166,4.513333,1013.27132,4.425,0.0
2021-03-08 09:30:0,150.0414,219.3591,98.16333,5.493333,1013.51036,5.716666,0.0
2021-03-08 10:00:0,288.3403,377.3484,97.67,6.691667,1013.67164,6.838333,0.0
2021-03-08 10:30:0,319.375,445.6434,89.42833,8.398334,1013.5886,8.416667,0.0
2021-03-08 11:00:0,388.0895,531.2961,78.55333,9.921666,1013.5187599999999,10.18667,0.0
2021-03-08 11:30:0,460.4134,609.2324,72.87167,10.8,1013.3511199999999,11.325,0.0
2021-03-08 12:00:0,438.3298,588.7162,69.13,11.18667,1013.3615599999999,11.89153,0.0
2021-03-08 12:30:0,282.0189,398.7387,65.78667,11.355,1013.4663199999999,11.85167,0.0
2021-03-08 13:00:0,305.1336,395.68300000000005,65.10333,11.70167,1013.38496,12.19667,0.0
2021-03-08 13:30:0,285.1718,369.2882,64.555,11.838330000000001,1013.21912,12.39833,0.0
2021-03-08 14:00:0,186.9069,256.6472,64.795,11.71167,1012.99184,12.11667,0.0
2021-03-08 14:30:0,102.5437,144.9972,66.03166,11.713330000000001,1012.64264,11.97333,0.0
2021-03-08 15:00:0,123.9901,176.4062,66.64,11.80333,1012.5704,12.12,0.0
2021-03-08 15:30:0,118.4185,171.922,65.61166,11.90667,1012.5164,12.203330000000001,0.0
2021-03-08 16:00:0,128.3452,185.1902,65.32999000000001,11.911669999999999,1012.51004,12.18667,0.0
2021-03-08 16:30:0,105.1441,160.2914,65.08166999999999,11.94167,1012.3755199999999,12.19833,0.0
2021-03-08 17:00:0,98.28658,152.8747,70.54166,11.69333,1012.38596,11.953330000000001,0.0
2021-03-08 17:30:0,109.3899,192.9659,69.62,11.81167,1012.39004,12.02,0.0
2021-03-08 18:00:0,40.98683,108.8438,71.69167,11.61833,1012.5122,11.786669999999999,0.0
2021-03-08 18:30:0,0.8132398000000001,69.45589,78.155,10.828330000000001,1012.60676,10.93167,0.0
2021-03-08 19:00:0,-44.42038,20.376929999999998,82.295,10.05333,1012.70888,9.957626,0.0
2021-03-08 19:30:0,-70.92076,0.12953230000000002,85.96833000000001,9.139999000000001,1012.9182800000001,8.627119,0.0
2021-03-08 20:00:0,-72.095,0.0,87.71999,8.21,1013.2512800000001,7.67,0.0
2021-03-08 20:30:0,-61.6757,0.0,88.215,7.536666,1013.5688,6.794915,0.0
2021-03-08 21:00:0,-37.94685,0.0,87.47666,7.395,1013.8824800000001,6.895,0.0
2021-03-08 21:30:0,-28.74717,0.00034732599999999996,85.99167,7.488333,1014.10412,6.998333000000001,0.0
2021-03-08 22:00:0,-27.55773,0.0027786259999999998,81.98,7.718333,1014.43196,7.3616660000000005,0.0
2021-03-08 22:30:0,-30.75672,0.0,76.76666999999999,7.78,1014.50996,7.47,0.0
2021-03-08 23:00:0,-43.91571,0.0,74.19167,7.588333,1014.956,7.25,0.0
2021-03-08 23:30:0,-60.02029,0.0,76.17166,6.855,1015.0956800000001,6.395,0.0
2021-03-09 00:00:0,-71.13138000000001,0.0,75.175,6.3783330000000005,1015.06616,5.605,0.0
2021-03-09 00:30:0,-56.227759999999996,0.0,77.63167,5.686666000000001,1015.34564,4.574999,0.0
2021-03-09 01:00:0,-66.07746999999999,0.0,80.35332,5.07,1015.2462800000001,3.536667,0.0
2021-03-09 01:30:0,-74.54503000000001,0.0,86.16166,3.84,1015.0043599999999,2.98,0.0
2021-03-09 02:00:0,-73.88277,0.0,85.46666,3.54,1015.08608,1.913559,0.0
2021-03-09 02:30:0,-74.27167,0.0,83.9,3.52,1015.32512,1.563333,0.0
2021-03-09 03:00:0,-71.45246,0.0,85.75999,2.956666,1015.45436,0.9899998999999999,0.0
2021-03-09 03:30:0,-71.39993,0.0,86.13833000000001,2.725,1015.53704,0.2766666,0.0
2021-03-09 04:00:0,-70.28713,0.0,87.35332,2.19,1015.3692800000001,-0.2833333,0.0
2021-03-09 04:30:0,-71.96757,0.0,87.88499,1.8766669999999999,1015.28864,-0.3383333,0.0
2021-03-09 05:00:0,-72.02524,0.0,88.60332,1.535,1015.29944,-0.2133333,0.0
2021-03-09 05:30:0,-71.70706,0.0,88.74332,1.628333,1015.3263199999999,-0.6116666000000001,0.0
2021-03-09 06:00:0,-70.84705,0.0,88.28166,1.61,1015.3425199999999,-1.04,0.0
2021-03-09 06:30:0,-70.60908,0.0,88.555,1.44,1015.3746800000001,-1.498333,0.0
2021-03-09 07:00:0,-71.18896,0.0,89.60999,0.8433333000000001,1015.5306800000001,-1.62,0.0
2021-03-09 07:30:0,-71.55251,0.6536306,91.88,0.15166670000000002,1015.8291199999999,-1.185,0.0
2021-03-09 08:00:0,-49.40232,27.5559,91.84999,0.07333334,1015.9958,-1.173333,0.0
2021-03-09 08:30:0,15.22,103.6693,90.925,0.2866667,1016.20556,-0.985,0.0
2021-03-09 09:00:0,79.46408000000001,182.293,88.475,1.295,1016.42876,0.06166666,0.0
2021-03-09 09:30:0,153.2097,273.2376,83.36832,2.726666,1016.7756800000001,2.046667,0.0
2021-03-09 10:00:0,227.3879,361.7465,74.25166,4.175,1017.1923199999999,4.141667,0.0
2021-03-09 10:30:0,301.4255,449.8522,65.37167,5.858333,1017.07244,6.046667,0.0
2021-03-09 11:00:0,371.8929,530.4007,54.05666,7.381667,1017.1650800000001,7.76,0.0
2021-03-09 11:30:0,415.1956,552.7968,49.26167,8.12,1017.38996,8.811666,0.0
2021-03-09 12:00:0,413.8937,537.8972,53.65,8.586666000000001,1017.16088,9.293333,0.0
2021-03-09 12:30:0,368.0131,478.8771,53.79667,8.619999,1017.2447599999999,9.498333,0.0
2021-03-09 13:00:0,399.0125,528.6378,54.505,8.941667,1017.38984,9.636666,0.0
2021-03-09 13:30:0,478.1507,649.8437,56.3,9.158334,1017.20456,9.968333,0.0
2021-03-09 14:00:0,499.0763,672.9904,55.168330000000005,9.316667,1016.7452,10.25,0.0
2021-03-09 14:30:0,426.2129,590.4169,53.72667,9.543333,1016.3397199999999,10.355,0.0
2021-03-09 15:00:0,398.5755,556.249,52.436659999999996,9.491667,1015.9611199999999,10.265,0.0
2021-03-09 15:30:0,282.2719,423.659,54.685,9.299999,1015.937,9.798333,0.0
2021-03-09 16:00:0,223.4788,360.4247,54.325,9.288333,1015.5932,9.75,0.0
2021-03-09 16:30:0,165.0654,296.5443,55.13166,9.009999,1015.5368,9.321667,0.0
2021-03-09 17:00:0,212.7708,359.8439,52.82,9.303332000000001,1015.51532,9.633332000000001,0.0
2021-03-09 17:30:0,130.739,267.4116,52.558330000000005,8.869999,1015.81076,9.088333,0.0
2021-03-09 18:00:0,46.354659999999996,170.0556,54.991659999999996,8.376666,1015.9209199999999,8.45,0.0
2021-03-09 18:30:0,-25.99786,83.91157,59.16,7.618333,1016.0756,7.596666,0.0
2021-03-09 19:00:0,-76.84097,19.38401,64.32166,6.588333,1016.4518,6.491666,0.0
2021-03-09 19:30:0,-88.28121,0.0017365470000000002,71.72166,5.381667,1016.99408,4.955,0.0
2021-03-09 20:00:0,-85.08218000000001,0.0,75.96333,4.518333,1017.2375599999999,3.583333,0.0
2021-03-09 20:30:0,-83.26084,0.0,76.92,4.091666,1017.0789199999999,1.9133330000000002,0.0
2021-03-09 21:00:0,-80.62543000000001,0.0,76.86832,3.983333,1017.3263599999999,0.8716666999999999,0.0
2021-03-09 21:30:0,-78.28673,0.0,80.23833,3.12,1017.57692,0.3233333,0.0
2021-03-09 22:00:0,-78.87189000000001,0.0,83.89666,2.42,1017.9372800000001,0.6661017,0.0
2021-03-09 22:30:0,-79.78274,0.0,82.79666,2.725,1018.1336,0.5133333,0.0
2021-03-09 23:00:0,-75.9254,0.0,82.25667,2.871666,1017.9266,-0.3316666,0.0
2021-03-09 23:30:0,-73.28746,0.07991244,80.65666,3.21,1017.62816,-1.49,0.0
2021-03-10 00:00:0,-73.2662,0.0,81.84834000000001,2.841666,1017.4775599999999,-1.89,0.0
2021-03-10 00:30:0,-69.18226,0.0,87.64666,1.606667,1017.46148,-2.211667,0.0
2021-03-10 01:00:0,-68.18271,0.0,87.40666,1.6933330000000002,1017.3887599999999,-2.193333,0.0
2021-03-10 01:30:0,-64.03185,0.0,91.07166,0.45166670000000003,1017.3557599999999,-2.148333,0.0
2021-03-10 02:00:0,-63.93169,0.0,93.13833000000001,-0.6983333,1017.4754,-2.286667,0.0
2021-03-10 02:30:0,-64.79075999999999,0.0,94.27833000000001,-1.178333,1017.5685199999999,-2.483333,0.0
2021-03-10 03:00:0,-60.80302,0.0,94.23666,-1.238333,1017.5319199999999,-2.7216669999999996,0.0
2021-03-10 03:30:0,-61.77222,0.0,95.43333,-1.7,1017.10544,-2.588333,0.0
2021-03-10 04:00:0,-49.743970000000004,0.0,95.12666,-1.151667,1016.71556,-2.535,0.0
2021-03-10 04:30:0,-45.80995,0.0,94.25333,-1.42,1016.573,-2.945,0.0
2021-03-10 05:00:0,-42.21004,0.12059189999999999,95.05333,-1.8266669999999998,1016.48156,-3.205,0.0
2021-03-10 05:30:0,-30.14992,0.0,95.12,-1.77,1016.495,-3.083333,0.0
2021-03-10 06:00:0,-25.35064,0.0,94.25833,-1.7333330000000002,1016.48156,-2.8233330000000003,0.0
2021-03-10 06:30:0,-21.932920000000003,0.0,92.145,-1.336667,1016.6510000000001,-3.15,0.0
2021-03-10 07:00:0,-20.93553,0.0,92.20333000000001,-1.145,1016.72636,-2.733333,0.0
2021-03-10 07:30:0,-19.18186,2.6228540000000002,92.16333,-1.045,1016.94428,-2.233333,0.0
2021-03-10 08:00:0,31.297859999999996,61.47566,91.95333000000001,-0.8066666,1017.12992,-2.056667,0.0
2021-03-10 08:30:0,72.25803,127.5896,90.745,-0.04666667,1017.1196,-0.9966666999999999,0.0
2021-03-10 09:00:0,102.0741,193.4884,90.17833,0.845,1017.07784,0.41666670000000006,0.0
2021-03-10 09:30:0,155.6866,261.7006,84.99833000000001,2.705,1017.26,2.568333,0.0
2021-03-10 10:00:0,238.8733,364.6197,75.89166999999999,4.551666,1017.5888,4.601666000000001,0.0
2021-03-10 10:30:0,276.6606,413.0701,67.24,6.501666,1017.43304,6.678333,0.0
2021-03-10 11:00:0,340.0305,488.16,62.71167,7.478333,1017.2484800000001,7.885,0.0
2021-03-10 11:30:0,426.9257,588.5911,57.08,8.585,1017.1374800000001,9.235,0.0
2021-03-10 12:00:0,477.2784,643.8689,53.50166,9.326666000000001,1016.6542400000001,10.126669999999999,0.0
2021-03-10 12:30:0,484.4291,653.6001,51.42666,10.06833,1016.5626800000001,10.89167,0.0
2021-03-10 13:00:0,524.6244,703.2234,49.88,10.85667,1016.21144,11.74915,0.0
2021-03-10 13:30:0,511.5938,689.5367,47.516659999999995,11.44833,1015.69664,12.36,0.0
2021-03-10 14:00:0,466.5664,637.7167,46.45333,11.88167,1015.1488400000001,12.655,0.0
2021-03-10 14:30:0,424.2333,586.2792,43.13166,12.73167,1014.9219199999999,13.446670000000001,0.044000000000000004
2021-03-10 15:00:0,458.2066,612.0005,41.099990000000005,13.33833,1014.6383599999999,14.09,0.0
2021-03-10 15:30:0,333.8616,455.7143,40.47667,13.585,1014.3430400000001,14.253329999999998,0.0
2021-03-10 16:00:0,311.767,423.4821,42.47667,13.70667,1014.0854,14.24,0.0
2021-03-10 16:30:0,295.6216,421.0531,43.64833,13.815,1013.77676,14.305079999999998,0.0
2021-03-10 17:00:0,203.6281,292.3004,43.36,13.593329999999998,1013.6586800000001,14.026670000000001,0.0
2021-03-10 17:30:0,120.4217,203.6228,47.81667,12.876669999999999,1013.8760000000001,13.185,0.0
2021-03-10 18:00:0,55.99966,142.1229,50.16,12.30833,1013.78588,12.47167,0.0
2021-03-10 18:30:0,-10.89007,51.60114,54.82666,11.40667,1013.7732800000001,11.51167,0.0
2021-03-10 19:00:0,-16.53492,11.031460000000001,58.82,10.62167,1014.1877599999999,10.60167,0.0
2021-03-10 19:30:0,-11.30519,0.3007277,59.98,10.5,1014.1724,10.46833,0.0
2021-03-10 20:00:0,-11.61331,0.0,62.13833,10.51,1014.1804400000001,10.49667,0.0
2021-03-10 20:30:0,-8.184771000000001,0.008334708,63.72166,10.60167,1014.2986400000001,10.57,0.0
2021-03-10 21:00:0,-5.850223000000001,0.0,71.67666,10.33333,1014.4168400000001,10.45167,0.0
2021-03-10 21:30:0,-2.990933,0.0,88.69833,9.289999,1014.56984,9.52,0.0
2021-03-10 22:00:0,-1.6675630000000001,0.0,95.81166,9.025,1014.5672,9.132203,0.193
2021-03-10 22:30:0,-1.2329290000000002,0.03299349,96.90333000000001,9.226666,1014.30668,9.315,0.33799999999999997
2021-03-10 23:00:0,-0.9741343000000001,0.13266989999999998,97.275,9.605,1014.30128,9.666667,0.6609999999999999
2021-03-10 23:30:0,-0.577318,0.1805813,97.45999,9.956666,1014.30128,9.981666,0.293
2021-03-11 00:00:0,-0.6100925,0.2934738,97.57499,10.40167,1014.1509199999999,10.376669999999999,0.24
2021-03-11 00:30:0,-0.9263743,0.34108790000000005,97.61666,11.036669999999999,1013.9898800000001,10.96667,0.067
2021-03-11 01:00:0,-2.359499,0.1729565,97.55166,11.725,1013.8367599999999,11.67833,0.129
2021-03-11 01:30:0,-5.074468,0.01385722,97.31667,12.14333,1013.78576,12.081669999999999,0.078
2021-03-11 02:00:0,-8.185555,0.0,96.895,12.18333,1013.6595199999999,12.1,0.027000000000000003
2021-03-11 02:30:0,-16.68086,0.0,96.63332,12.17833,1013.4608,12.08305,0.032
2021-03-11 03:00:0,-20.44518,0.0,96.57833000000001,12.07333,1013.3748800000001,11.963330000000001,0.022000000000000002
2021-03-11 03:30:0,-12.1593,0.0,96.12,12.1,1013.1224,11.98,0.013999999999999999
2021-03-11 04:00:0,-16.50498,0.0,95.65165999999999,12.03,1012.72496,11.85333,0.013999999999999999
2021-03-11 04:30:0,-19.401529999999998,0.0,95.265,11.99167,1012.6202,11.80339,0.008
2021-03-11 05:00:0,-19.18199,0.0,93.74833000000001,11.9,1012.59608,11.65333,0.006999999999999999
2021-03-11 05:30:0,-19.09881,0.0,91.715,11.83667,1012.6926800000001,11.54833,0.004
2021-03-11 06:00:0,-17.01669,0.0,88.40333000000001,11.95833,1012.70888,11.51167,0.0
2021-03-11 06:30:0,-14.11749,0.0,87.93333,11.85333,1012.70888,11.31,0.0
2021-03-11 07:00:0,-11.906880000000001,0.0,86.95166,11.956669999999999,1012.6954400000001,11.33667,0.0
2021-03-11 07:30:0,-10.681339999999999,0.17051770000000002,87.805,11.80667,1012.8162800000001,11.331669999999999,0.0
2021-03-11 08:00:0,-3.317126,9.381541,87.90333000000001,11.55333,1012.9236800000001,11.34167,0.0
2021-03-11 08:30:0,15.871789999999999,31.660390000000003,87.65,11.41,1012.8914,11.23833,0.0
2021-03-11 09:00:0,51.01285,73.84253000000001,86.15333000000001,11.685,1013.13044,11.60667,0.0
2021-03-11 09:30:0,49.68285,73.69848,83.96333,12.355,1013.27816,12.271189999999999,0.0
2021-03-11 10:00:0,76.03539,105.1238,81.82833000000001,12.91333,1013.35064,12.79,0.0
2021-03-11 10:30:0,84.4569,118.1435,79.18666,13.335,1013.3801599999999,13.27,0.0
2021-03-11 11:00:0,212.5422,279.5793,76.19499,14.12333,1013.1944,14.208329999999998,0.0
2021-03-11 11:30:0,300.9887,394.0447,70.14833,15.416670000000002,1012.8606800000001,15.596670000000001,0.0
2021-03-11 12:00:0,344.8837,456.1587,64.55833,16.625,1012.5880400000001,16.883329999999997,0.0
2021-03-11 12:30:0,310.0952,385.1786,62.293330000000005,17.265,1012.7274800000001,17.62,0.0
2021-03-11 13:00:0,124.3335,162.0081,60.933330000000005,16.56333,1013.2185199999999,16.69833,0.0
2021-03-11 13:30:0,43.47869,61.774730000000005,77.48833,14.12667,1013.6936,14.381670000000002,0.0
2021-03-11 14:00:0,75.93253,94.94666,90.47334000000001,12.60167,1013.88944,12.755,0.0
2021-03-11 14:30:0,96.62156,112.6116,94.03333,12.338330000000001,1013.73968,12.54167,0.705
2021-03-11 15:00:0,54.162009999999995,62.65817,95.12499,11.82667,1014.0813199999999,11.95,0.8540000000000001
2021-03-11 15:30:0,77.17756,87.6956,95.605,11.35333,1014.4112,11.48833,1.11
2021-03-11 16:00:0,92.8287,110.2065,93.85833000000001,11.046669999999999,1014.4114400000001,11.085,0.444
2021-03-11 16:30:0,66.5924,83.87494000000001,91.45834,11.2,1014.49196,11.18667,0.12300000000000001
