Freq [GHz],"dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='6.5' $eps2='1'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(1,1)) [] - $eps1='13' $eps2='3.1'","dB(S(1,1)) [] - $eps1='13.5' $eps2='3.25'","dB(S(1,1)) [] - $eps1='14' $eps2='3.4'","dB(S(1,1)) [] - $eps1='14.5' $eps2='3.55'","dB(S(1,1)) [] - $eps1='15' $eps2='3.7'","dB(S(1,1)) [] - $eps1='15.5' $eps2='3.85'","dB(S(1,1)) [] - $eps1='16' $eps2='4'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(1,1)) [deg] - $eps1='13' $eps2='3.1'","arg(S(1,1)) [deg] - $eps1='13.5' $eps2='3.25'","arg(S(1,1)) [deg] - $eps1='14' $eps2='3.4'","arg(S(1,1)) [deg] - $eps1='14.5' $eps2='3.55'","arg(S(1,1)) [deg] - $eps1='15' $eps2='3.7'","arg(S(1,1)) [deg] - $eps1='15.5' $eps2='3.85'","arg(S(1,1)) [deg] - $eps1='16' $eps2='4'",
1.076125245,-4.193716857,-4.550225486,-4.679577248,-4.6090834,-4.743826786,-4.721579632,-4.905040192,-4.980468718,-5.049141625,-5.081448186,-5.237735399,-5.058032189,-5.106094034,-5.127848652,-5.12726608,-5.070866527,-5.115689751,-5.161093237,-5.082109153,-5.088326787,-4.962198573,-5.038224961,-5.037444187,-5.145015209,-5.028257708,69.4308223,68.70834275,68.30070794,70.82959778,69.16000156,67.94136327,66.8537883,65.31645094,66.74894393,66.58882808,66.01445464,66.51951014,67.06781456,67.49649036,67.06007947,67.54832602,67.78336197,66.49689514,66.05060462,66.03096713,66.69628448,66.41874594,66.98761154,66.34069943,67.50772443,
1.081800391,-4.351639654,-4.705328837,-4.791274584,-4.715539149,-4.856145488,-4.835214595,-5.03424569,-5.115026789,-5.185411022,-5.211536334,-5.365220906,-5.175350143,-5.223776128,-5.246779638,-5.245296071,-5.184945046,-5.231018233,-5.277215596,-5.197150794,-5.206536006,-5.077248347,-5.154856066,-5.151355885,-5.255934327,-5.126339606,66.90380565,66.58489316,66.22456465,68.68161496,66.91992181,65.66680652,64.52469239,63.04447756,64.56421328,64.45455829,63.82446292,64.37202367,64.91459329,65.36395027,64.91847082,65.41901679,65.62576454,64.29467164,63.85509827,63.88600589,64.60437718,64.37729296,64.96865748,64.38349722,65.56870667,
1.087475538,-4.518924876,-4.859696799,-4.90102309,-4.824085063,-4.970899875,-4.95251293,-5.168635621,-5.253701202,-5.324021959,-5.343593506,-5.49472834,-5.294407856,-5.34278271,-5.366877696,-5.363571439,-5.300466048,-5.34917257,-5.395934763,-5.313624461,-5.323933968,-5.188895114,-5.264153232,-5.254563136,-5.351883837,-5.20826403,64.39407297,64.4978611,64.12366322,66.50827039,64.65300555,63.36405954,62.17466521,60.76647611,62.37102123,62.30517641,61.61511208,62.20718687,62.74150878,63.21152513,62.75534513,63.26400753,63.44816217,62.08482006,61.66478875,61.75784065,62.53243912,62.35494034,62.95517196,62.40845364,63.58079626,
1.093150685,-4.695047226,-5.011554159,-5.009304773,-4.93471682,-5.088226426,-5.073843813,-5.308400406,-5.396135267,-5.464691866,-5.477589331,-5.62610844,-5.414952035,-5.462872045,-5.487930739,-5.482420671,-5.417680064,-5.469412327,-5.515229766,-5.428502129,-5.436654883,-5.293031571,-5.361980007,-5.343935773,-5.43186188,-5.276023911,61.91013909,62.44234284,61.99321711,64.30900242,62.35729742,61.0329951,59.80623172,58.48442535,60.16809115,60.13981774,59.3862962,60.02390346,60.54654693,61.03762705,60.56771713,61.08664929,61.2577522,59.87335359,59.48073435,59.63919813,60.46340274,60.32027134,60.90182893,60.35308743,61.47582045,
1.098825832,-4.879177079,-5.159304918,-5.1166681,-5.047417533,-5.208352163,-5.199587478,-5.45362284,-5.541879683,-5.60717739,-5.613468262,-5.759155076,-5.536736001,-5.583803357,-5.609604821,-5.601992371,-5.536108637,-5.590115415,-5.632393006,-5.538473155,-5.541159985,-5.38672816,-5.446715584,-5.420223461,-5.5003626,-5.337622689,59.46078286,60.41048069,59.82979435,62.08287855,60.03099538,58.67408635,57.42240073,56.1997762,57.95387239,57.95764971,57.13750763,57.82060892,58.32714814,58.8403509,58.35540874,58.89076408,59.05801784,57.65843262,57.29294702,57.50854776,58.36430695,58.22535211,58.75079326,58.15203311,59.19556893,
1.104500978,-5.070138825,-5.301674531,-5.223659622,-5.162174314,-5.331547001,-5.330116856,-5.604270231,-5.690426037,-5.751304227,-5.75114641,-5.893633577,-5.659536042,-5.705356376,-5.73144511,-5.722003883,-5.654597252,-5.709138048,-5.74465749,-5.640816272,-5.635506189,-5.469711821,-5.520737025,-5.489042182,-5.567185551,-5.40576321,57.05461081,58.39187242,57.63123921,59.8286209,57.67257114,56.28839721,55.026597,53.91327846,55.72669101,55.75796165,54.86773888,55.59521271,56.07997903,56.61661404,56.1190884,56.67764641,56.84567666,55.42784588,55.07897516,55.33072457,56.19077262,56.01649413,56.44843062,55.75913683,56.71452652,
1.110176125,-5.26637476,-5.437829401,-5.330767726,-5.279008022,-5.458153973,-5.465778159,-5.760175967,-5.841235219,-5.896923139,-5.890507484,-6.029303009,-5.783167606,-5.827391499,-5.852990553,-5.84171696,-5.771617529,-5.824403332,-5.850060286,-5.734511855,-5.720523284,-5.54528785,-5.590658638,-5.56009898,-5.645487014,-5.495128807,54.69945695,56.37436755,55.39640363,57.5446,55.28090246,53.87764705,52.6222715,51.62490545,53.48491343,53.53985124,52.57544884,53.34514597,53.8007925,54.36133534,53.85798112,54.44331953,54.60885825,53.15879432,52.80585706,53.0632882,53.8978466,53.65012148,53.96321239,53.16492902,54.05630716,
1.115851272,-5.465935046,-5.567429082,-5.438389178,-5.397990446,-5.588554159,-5.606871628,-5.921022601,-5.99378385,-6.043919666,-6.031403574,-6.165931063,-5.907487708,-5.949916355,-5.973945595,-5.960126778,-5.885717929,-5.93460243,-5.948327637,-5.821066409,-5.800288104,-5.620107813,-5.666111851,-5.645226063,-5.749053856,-5.618435393,52.40164435,54.34508377,53.1248979,55.22897185,52.8553691,51.4441646,50.21290408,49.33387068,51.22693305,51.3021662,50.25859091,51.06722983,51.48444368,52.0671656,51.56774493,52.17723568,52.32736452,50.82084325,50.43713601,50.6672297,51.45315388,51.10679409,51.29814664,50.40798649,51.30829697,
1.121526419,-5.666505246,-5.690632875,-5.546820147,-5.519257767,-5.7231542,-5.753623023,-6.086343027,-6.147586588,-6.192179553,-6.173682285,-6.30333587,-6.032453652,-6.073163644,-6.094381348,-6.076310307,-5.996132057,-6.039893808,-6.04145422,-5.904647905,-5.881560625,-5.702915783,-5.757822264,-5.755937739,-5.888403539,-5.777808307,50.16516982,52.29150521,50.81673354,52.87978158,50.39590521,48.99086952,47.80162247,47.03872787,48.95132783,49.04354221,47.91455811,48.75767695,49.12520231,49.72480145,49.23934089,49.86272333,49.97561144,48.38229388,47.94164844,48.11786638,48.84687751,48.39899418,48.498393,47.58527229,48.6281735,
1.127201566,-5.865463333,-5.808036516,-5.65625914,-5.643020803,-5.862370653,-5.906174495,-6.255533683,-6.30222366,-6.341585737,-6.317195966,-6.441386666,-6.158136467,-6.197653039,-6.214896755,-6.189849622,-6.103226508,-6.142264353,-6.133619459,-5.991441104,-5.97252704,-5.80291955,-5.875475512,-5.899773891,-6.062533007,-5.951255651,47.99066696,50.20249625,48.47204256,50.49510949,47.9030685,46.5212229,45.39095237,44.73752975,46.65662228,46.76217269,45.54029299,46.41231513,46.7173103,47.32414302,46.859255,47.47930154,47.52789155,45.81800983,45.30200265,45.41184084,46.09663178,45.57540397,45.65771924,44.84985737,46.17017445,
1.132876712,-6.060058004,-5.920558196,-5.766825267,-5.76955661,-6.006613533,-6.064555617,-6.42787923,-6.457351232,-6.492013487,-6.461805165,-6.580037997,-6.284786287,-6.324195796,-6.336693394,-6.301203751,-6.208791976,-6.245424622,-6.230551379,-6.088534656,-6.081356254,-5.927995906,-6.024546166,-6.07328388,-6.248491346,-6.09926006,45.87476828,48.06900971,46.09085884,48.07323676,45.37802791,44.03911285,42.98258998,42.42804181,44.34140398,44.45577702,43.13231105,44.0266117,44.25572361,44.85583383,44.41132565,45.00678865,44.96443083,43.11566235,42.51917308,42.56983891,43.2500729,42.72340477,42.90792628,42.32989591,43.88213807,
1.138551859,-6.247538754,-6.029308443,-5.878586716,-5.89921663,-6.15625738,-6.228664736,-6.602591401,-6.612697674,-6.643320399,-6.607427759,-6.71935373,-6.412852728,-6.453877866,-6.461514592,-6.411897273,-6.315929905,-6.354260984,-6.338554175,-6.202759761,-6.214734282,-6.082065617,-6.200809177,-6.255277859,-6.411275891,-6.210356627,43.80947863,45.88448815,43.67295883,45.6127543,42.82260122,41.54875041,40.57720842,40.10790503,42.00405031,42.12176764,40.68681732,41.5961318,41.73685801,42.31299298,41.87968524,42.42981495,42.27603295,40.27892527,39.61387716,39.63728328,40.38514075,39.95491349,40.34237204,39.95887378,41.4842607,
1.144227006,-6.425419956,-6.135456131,-5.991590453,-6.032398914,-6.311664301,-6.398256471,-6.778854369,-6.768051363,-6.795361323,-6.754054187,-6.859533252,-6.542996831,-6.58796977,-6.591505244,-6.524463897,-6.428646833,-6.474070409,-6.463550937,-6.33953028,-6.37578838,-6.260927445,-6.386272768,-6.417840642,-6.542408509,-6.314153799,41.78213202,43.64487227,41.21779849,43.1127135,40.23940858,39.05444141,38.17434447,37.77478754,39.64271269,39.75717875,38.19986844,39.11704061,39.15925633,39.69268984,39.25205885,39.7412902,39.4665257,37.32805217,36.62631631,36.6829466,37.59586004,37.34256102,37.8909708,37.48726629,38.79612399,
1.149902153,-6.591709897,-6.240115119,-6.105892426,-6.169547571,-6.473093436,-6.572923241,-6.955877503,-6.923245796,-6.948005231,-6.901754576,-7.000928992,-6.676075144,-6.727812201,-6.728935621,-6.642157925,-6.551271458,-6.60980573,-6.610155372,-6.501330853,-6.56115176,-6.449693938,-6.558617978,-6.555434381,-6.668056298,-6.441860462,39.77592984,41.34837478,38.7245227,40.5726765,37.63143477,36.56046564,35.77243449,35.42645501,37.25531491,37.35885095,35.66763742,36.58649941,36.52401756,36.99665125,36.52242644,36.94414852,36.55289549,34.2990006,33.6140587,33.78681687,34.94226148,34.83042903,35.35151022,34.75673113,35.86140746,
1.155577299,-6.745106999,-6.344261399,-6.221582582,-6.31112955,-6.640752491,-6.75209123,-7.132935818,-7.078139496,-7.101155004,-7.050711438,-7.144057198,-6.813093701,-6.874687502,-6.875962023,-6.768539235,-6.687905973,-6.765360128,-6.780557619,-6.685698626,-6.759217525,-6.630028422,-6.712552131,-6.6891421,-6.816526124,-6.60698182,37.77105493,38.99500139,36.19204458,37.99282992,35.00244561,34.07075717,33.36894665,33.0607764,34.83933579,34.92351449,33.08671493,34.00320628,33.83477182,34.23143818,33.69248116,34.05162424,33.56436066,31.24106333,30.64246157,31.00348051,32.38553953,32.26085939,32.59686795,31.80179384,32.8072373,
1.161252446,-6.885127233,-6.448679434,-6.338804984,-6.457622053,-6.814745662,-6.935040986,-7.309430004,-7.232607304,-7.254754991,-7.201226009,-7.289589424,-6.95513618,-7.029730418,-7.034381316,-6.907042412,-6.841867206,-6.942802948,-6.973165518,-6.884102705,-6.954977839,-6.7958133,-6.863762623,-6.842339622,-7.001157682,-6.81064723,35.74630422,36.58601819,33.61915913,35.373989,32.35669766,31.58862203,30.96059304,30.67567315,32.39207784,32.44801139,30.45447027,31.36765134,31.0975369,31.4078925,30.77187565,31.08628748,30.54013985,28.20962858,27.75984015,28.31514876,29.80374501,29.52573667,29.65131931,28.7384462,29.751702,
1.166927593,-7.012139842,-6.553958121,-6.457768008,-6.609497782,-6.995056969,-7.120909729,-7.484859107,-7.386535509,-7.408828111,-7.353716107,-7.438330727,-7.103284797,-7.193796356,-7.205437984,-7.060592125,-7.015189542,-7.141507902,-7.181803906,-7.08482679,-7.141144252,-6.957746716,-7.031684084,-7.026920775,-7.223557549,-7.047315836,33.68095985,34.12341982,31.00469981,32.7176285,29.69894707,29.1165338,28.54366418,28.26902676,29.91057216,29.92948184,27.76935316,28.68232426,28.32027045,28.5401028,27.77760737,28.07839325,27.5244387,25.24940484,24.96503684,25.6343745,27.10038889,26.63514874,26.61091311,25.68158565,26.7889191,
1.17260274,-7.127272282,-6.660491152,-6.578749581,-6.767207653,-7.181536402,-7.308753864,-7.658860148,-7.539827652,-7.563495765,-7.50872649,-7.591172038,-7.258542458,-7.367417274,-7.389700385,-7.231256179,-7.208091415,-7.357632955,-7.397308295,-7.280274373,-7.323564437,-7.131755561,-7.227471681,-7.244668105,-7.478335767,-7.306449005,31.55651223,31.60944246,28.34769333,30.02593985,27.03429905,26.65575792,26.11422906,25.83862542,27.39170365,27.36564716,25.0312248,25.95155763,25.51222204,25.64401458,24.73283405,25.0626725,24.55615468,22.37194593,22.20245303,22.87646312,24.26943636,23.6672323,23.5763476,22.72507379,23.98393557,
1.178277886,-7.232246063,-6.768516561,-6.702091141,-6.931167809,-7.373876519,-7.497570294,-7.831184132,-7.692418032,-7.718983566,-7.666909792,-7.749043562,-7.421754778,-7.550776423,-7.587021636,-7.419924026,-7.418604163,-7.584824767,-7.612173396,-7.472091621,-7.514608241,-7.328393336,-7.453421665,-7.49086871,-7.755062473,-7.574727163,29.35805388,29.04619512,25.64750428,27.30176978,24.36808556,24.20637239,23.66843478,23.38205002,24.83246828,24.75501486,22.24150531,23.18144426,22.68329824,22.73576586,21.66505562,22.07257344,21.65476305,19.54683217,19.4043909,20.02073709,21.36939441,20.71236402,20.63130387,19.93354938,21.35568317,
1.183953033,-7.329143137,-6.878151368,-6.828192448,-7.101746728,-7.571599023,-7.686366325,-8.001671132,-7.844291363,-7.875636097,-7.828991672,-7.912853583,-7.593555953,-7.743717092,-7.796610009,-7.626020868,-7.6427487,-7.816773858,-7.824986668,-7.668514614,-7.724203121,-7.550673008,-7.705478285,-7.756303662,-8.040715263,-7.841687402,27.07515957,26.43538463,22.90396583,24.54866603,21.70567738,21.76706833,21.20262586,20.89670375,22.23005829,22.09706525,19.40325421,20.37948588,19.84340807,19.83006079,18.60310189,19.13200789,18.81169067,16.72358189,16.54065521,17.10636121,18.47786714,17.84892626,17.83272998,17.32699996,18.87267995,
1.18962818,-7.420172186,-6.989444168,-6.957498411,-7.279247694,-7.774044075,-7.874221252,-8.170228121,-7.995505846,-8.033909143,-7.995757854,-8.083430443,-7.774323332,-7.945783107,-8.017210697,-7.847441906,-7.875700539,-8.050316545,-8.04030777,-7.877898373,-7.956235857,-7.795584422,-7.975159628,-8.029677148,-8.324810159,-8.104267919,24.70191857,23.77819208,20.117478,21.7708817,19.05221458,19.33525271,18.71341879,18.37982966,19.58218474,19.39249664,16.52112556,17.55417185,17.00194562,16.9388806,15.57281543,16.24830267,15.99805076,13.8685108,13.62990663,14.19911303,15.66559775,15.13119064,15.1995255,14.87937228,16.48806303,
1.195303327,-7.507458938,-7.10242053,-7.090483749,-7.463894707,-7.980370393,-8.060324757,-8.336814899,-8.146213248,-8.194371903,-8.167996878,-8.261472302,-7.964167354,-8.15627975,-8.247355796,-8.080887743,-8.113631264,-8.286555678,-8.264600795,-8.104582997,-8.208869669,-8.055922919,-8.251929082,-8.301718008,-8.603286822,-8.364408958,22.23673305,21.07524438,17.28908503,18.97334105,16.41236664,16.90732382,16.19765546,15.82861253,16.88722918,16.64322486,13.60125814,14.71457767,14.16748301,14.07104536,12.59211373,13.41212633,13.1863345,10.98424805,10.72057078,11.36494263,12.98315553,12.57903544,12.71274797,12.54863517,14.18325945,
1.200978474,-7.592902428,-7.217125093,-7.227641043,-7.655812216,-8.189564688,-8.244030366,-8.501427689,-8.296677632,-8.357678647,-8.346472881,-8.447502519,-8.162919244,-8.374330088,-8.485597779,-8.32270797,-8.355085444,-8.529154321,-8.502263709,-8.348092552,-8.475981305,-8.322429579,-8.526718324,-8.568095926,-8.876646338,-8.623072976,19.68130148,18.32668166,14.42052027,16.16163732,13.78998199,14.47884203,13.6523834,13.24032566,14.14443641,13.85249368,10.65104044,11.86994683,11.34761362,11.23274593,9.667901695,10.60690551,10.36913912,8.103326508,7.868138397,8.654475209,10.45215899,10.17829425,10.33973947,10.31529133,11.97473443,
1.20665362,-7.678033908,-7.333655331,-7.369466866,-7.855006974,-8.400480805,-8.424862132,-8.664104875,-8.447285823,-8.524555229,-8.53187925,-8.641833917,-8.370150502,-8.598923477,-8.730631348,-8.569939257,-8.60090565,-8.781457784,-8.753908215,-8.603941546,-8.749038256,-8.586605932,-8.794504231,-8.828072963,-9.144740031,-8.876997591,17.04021656,15.53230112,11.51423647,13.34200202,11.18780026,12.04496803,11.07471953,10.61253422,11.35414233,11.02481047,7.678859305,9.02928375,8.549044147,8.428816063,6.797384161,7.821908936,7.562681116,5.271350426,5.119242207,6.09353117,8.065132516,7.899993604,8.0631112,8.19009666,9.892344959,
1.212328767,-7.764031054,-7.452184118,-7.5164499,-8.061334324,-8.611861084,-8.602513951,-8.824936048,-8.598548373,-8.695756848,-8.724809756,-8.844553191,-8.585203085,-8.828938408,-8.981256633,-8.820969392,-8.852822418,-9.044544539,-9.016428736,-8.865094484,-9.01953436,-8.842856109,-9.053494908,-9.080616932,-9.403575799,-9.118652496,14.31932129,12.69173912,8.573426733,10.52121452,8.607167512,9.600792778,8.461839014,7.943300342,8.517866784,8.165896019,4.693816527,6.201098374,5.77768674,5.664087627,3.973930757,5.060296177,4.798423014,2.531442356,2.501792494,3.680973602,5.798880805,5.724449504,5.8877846,6.195723293,7.958095501,
1.218003914,-7.851691852,-7.572974263,-7.669059918,-8.274490072,-8.822419643,-8.776855108,-8.984103506,-8.751094248,-8.872044623,-8.925712801,-9.055494506,-8.80721836,-9.063130678,-9.236227717,-9.07538771,-9.111803503,-9.316524062,-9.284011491,-9.123870691,-9.28104204,-9.08824726,-9.302017639,-9.321746099,-9.644978711,-9.337098111,11.52539622,9.804682488,5.602035589,7.706533828,6.047840831,7.141474614,5.811004072,5.231409472,5.638341174,5.282504286,1.705378093,3.393108334,3.038732026,2.944121692,1.194128873,2.338584004,2.110804322,-0.08646990074,0.02132406076,1.397507107,3.632785578,3.649553488,3.827993646,4.345211048,6.171574263,
1.223679061,-7.941486807,-7.696379728,-7.827738485,-8.493966366,-9.030897652,-8.947874209,-9.14185238,-8.905654415,-9.054141966,-9.134883128,-9.274254806,-9.03517485,-9.300125095,-9.494019798,-9.3331891,-9.377019727,-9.592975188,-9.549601276,-9.373709711,-9.529584428,-9.320416601,-9.536087243,-9.544061682,-9.857679476,-9.519475203,8.66515711,6.871068544,2.604772207,4.905502974,3.507987291,4.662625751,3.119521615,2.476570871,2.719613899,2.382320263,-1.276856692,0.612176371,0.3365681052,0.2751262317,-1.538013456,-0.3198998288,-0.4728726046,-2.570928157,-2.334664818,-0.7793559765,1.556851744,1.68074,1.889106196,2.624673979,4.494922945,
1.229354207,-8.033622596,-7.822840409,-7.992886487,-8.719036091,-9.236145329,-9.115686019,-9.298560404,-9.063036584,-9.242714931,-9.352418174,-9.500193794,-9.267912641,-9.538399594,-9.752746053,-9.593846264,-9.645624198,-9.867931636,-9.806429571,-9.609909287,-9.762260557,-9.535653899,-9.748846439,-9.737719452,-10.02963334,-9.654428965,5.744768677,3.891270786,-0.4128624809,2.125681092,0.9841395251,2.160295745,0.3849852018,-0.3204084154,-0.2330356092,-0.5262967388,-4.243581074,-2.13580593,-2.325487238,-2.337234774,-4.211523945,-2.89298122,-2.939018605,-4.92813281,-4.586671489,-2.866182067,-0.4341297944,-0.1854437182,0.05190383534,0.9778256045,2.83814165,
1.235029354,-8.1281236,-7.952876219,-8.164856158,-8.948736278,-9.437179397,-9.280490634,-9.454726538,-9.22409952,-9.438330158,-9.578222532,-9.732448682,-9.504160535,-9.776294831,-10.01009436,-9.855690272,-9.913177188,-10.1350886,-10.04898344,-9.829055663,-9.975571606,-9.728370218,-9.931622687,-9.892769436,-10.15239852,-9.738191858,2.769526645,0.8662333178,-3.444559242,-0.6256208203,-1.528417644,-0.3690259277,-2.394567517,-3.157488638,-3.213136614,-3.434440809,-7.185957037,-4.845932474,-4.945553184,-4.889157792,-6.812349423,-5.366290107,-5.289519429,-7.175980737,-6.754742221,-4.875578651,-2.353165438,-1.976714715,-1.740566679,-0.7015417166,1.064075292,
1.240704501,-8.224912325,-8.087065332,-8.343930224,-9.181862643,-9.633248379,-9.442562964,-9.610978009,-9.38972075,-9.641427902,-9.811982281,-9.969960401,-9.742546094,-10.01205844,-10.26342898,-10.11578172,-10.17444819,-10.38884011,-10.27305507,-10.02790202,-10.16476374,-9.892063139,-10.07646018,-10.00312726,-10.22668917,-9.779325234,-0.2562585645,-2.202380247,-6.483172203,-3.341751644,-4.035394668,-2.928371547,-5.220510589,-6.031363132,-6.21315612,-6.333013846,-10.09592122,-7.514429307,-7.523638809,-7.380155904,-9.328460247,-7.736980883,-7.539158326,-9.337136076,-8.857449008,-6.826024901,-4.233120998,-3.755507677,-3.585968023,-2.552108582,-0.9700824582,
1.246379648,-8.323866398,-8.226035601,-8.530308831,-9.416979256,-9.823844434,-9.602269091,-9.768063088,-9.560761852,-9.852303697,-10.05317002,-10.21150718,-9.981605187,-10.24391098,-10.50998349,-10.3702202,-10.42427733,-10.62465539,-10.47515929,-10.2027396,-10.32454537,-10.02149597,-10.17986295,-10.07089866,-10.26482779,-9.796777878,-3.329384548,-5.312147338,-9.520687356,-6.017235465,-6.542983041,-5.520358805,-8.093216716,-8.937360256,-9.224600139,-9.212879366,-12.96636105,-10.13877105,-10.06199317,-9.814009123,-11.75417213,-10.01413573,-9.710817716,-11.43606178,-10.91742345,-8.752466467,-6.133400397,-5.617055214,-5.6036321,-4.697777665,-3.354289109,
